"code_bss_old","code_bss_new","point_name","code_insee","lon","lat","altitude","nb_results_ades_all_params","year_min","year_max","nb_parameters","nb_results","info_up_date"
"05662X0065/F","BSS001MPAJ","Forage de Sous le parc ( Cuhon - 86)","86089",0.10092616612786,46.7658541506141,98.00,18646,1993,2024,34,905,"2024-10-31"
"05904X0012/HYD","BSS001NTHU","La Fontaine Talbat (Chauvigny - 86)","86070",0.658006259780426,46.5696787824346,75.00,16446,2001,2024,34,753,"2024-10-31"
"06108X0012/F","BSS001PHJV","La Fiee des Lois (Prahecq - 79)","79216",-0.370609019159368,46.2715219565336,34.00,10614,2002,2024,34,480,"2024-10-31"
"06334X0021/F","BSS001QEVS","GOLF DE MARSILLY (MARSILLY - 17)","17222",-1.15156736545725,46.2244014142151,18.00,19116,2001,2024,34,927,"2024-10-31"
"03288X0062/FAEP","BSS000YFZL","GONDREVILLE  ,","45018",2.46722573758712,48.093274740571,98.00,24422,1991,2024,35,726,"2024-10-31"
"03344X0010/PAEP1","BSS000YNTW","PUITS DE BLIGNY","10048",4.5926226762867,48.1787416839162,253.00,26777,2004,2024,34,709,"2024-10-31"
"01058X0079/HY","BSS000HEBB","SOURCE DE LA MONTAGNE","02643",3.14949129459297,49.3853842409159,105.00,17838,2014,2024,34,622,"2024-10-31"
"01257X1031/HY","BSS000JQXV","ARTESIEN","95011",1.70849629060941,49.1598197081641,77.00,23368,1993,2023,35,732,"2024-10-31"
"01277X1009/FA","BSS000JVXT","LA GRANDE PRAIRIE","95026",2.3574738282024,49.1444522093991,25.60,30010,1996,2024,35,946,"2024-10-31"
"01537X0157/F5","BSS000LLAP","SEMICAPTIF","95229",2.34799284876304,49.0396886678299,91.00,25417,1996,2024,35,750,"2024-10-31"
"02958X0001/F","BSS000WHGX","PUITS DE L'ETANG","89255",3.22603851976361,48.3156162594199,67.00,30567,1989,2024,35,817,"2024-10-31"
"03756X0010/P","BSS001AUZZ","PUITS DE LA FORGE.","70315",6.29019043824776,47.8927897311703,250.00,14478,1999,2023,35,510,"2024-10-31"
"04752X0009/S","BSS001GEPB","LA FABRIQUE","25040",6.94257468991787,47.4974559392702,365.00,10434,2015,2024,34,456,"2024-10-31"
"06516X0024/211A","BSS001RFNS","Source de la Veyle (Lent -01)","01211",5.19899288170563,46.1190093259887,253.00,60281,1991,2024,35,1720,"2024-10-31"
"06533X0077/SCE","BSS001RGXU","EXSURGENCE D'ALLEMOGNE","01419",5.983774,46.244369,489.00,11908,2014,2024,34,505,"2024-10-31"
"06997X0200/SCE","BSS001TSVP","GROTTE DE LA FONTAINE ST JOSEPH","38190",5.2851119857989,45.7811555050172,295.00,9441,2015,2024,34,430,"2024-10-31"
"07247X0019/F1","BSS001UWHB","Forage de chimilin","38104",5.6084396060225,45.5651264538278,242.33,12864,2012,2024,34,397,"2024-10-31"
"07717X0001/HY","BSS001WNZG","captage VICAT","38347",5.28271331369461,45.2607302556194,583.00,10827,2015,2023,34,393,"2024-10-31"
"08666X0160/F1","BSS002AUGA","Forage de PIRRUGIER","26121",4.81401549606295,44.5189782204445,152.00,11103,2009,2024,34,488,"2024-10-31"
"09147X0144/P","BSS002CNSL","PUITS PRIVE AU LIEU DIT DOMAINE SAINT JEAN","84134",4.90766281461205,44.1833133815483,88.00,39235,2008,2024,34,613,"2024-10-31"
"09645X0042/MOUGE1","BSS002ESAQ","FONTBONNE MOUGERES EST N°1 - PARCELLE AH72","34110",3.9891,43.7856,170.00,15094,2014,2024,34,599,"2024-10-31"
"09696X0033/HY","BSS002FDRW","SOURCE DE LA BOUSCOLE","04094",5.91287789181828,43.7842496434914,370.00,44608,1997,2024,35,849,"2024-10-31"
"09728X0120/SOU1","BSS002FFCT","PLAN DE NOYES- SCE DU RIOU","06157",7.1155741495628,43.7590127561845,520.00,20210,2012,2024,35,668,"2024-10-31"
"00743X0086/F","BSS000FFEU","LE CLOS PIGEON","76615",0.2050371649559,49.5994941468961,48.00,52827,1992,2024,35,1330,"2024-10-31"
"01508X0073/P","BSS000LDQW","LA NOË","27510",1.37028742476261,49.0016147471733,43.00,30037,1996,2024,35,852,"2024-10-31"
"01708X0027/FE1","BSS000MLNG","TRAOU GUERN","22221",-3.26421934538104,48.8089307250207,30.00,6048,2005,2024,34,257,"2024-10-31"
"04637X0029/HYAEP","BSS001FTNX","LES FONTAINES   LES PETITS ROSSIGNOLS","18144",2.76516347107596,47.3574361657964,318.00,2370,1993,2024,33,102,"2024-10-31"
"04883X0098/F2AEP","BSS001HPYV","L-HERPENTY   ZE 169  FORAGE N°3","37027",0.95883530391818,47.3155654325698,70.00,5950,2002,2024,34,203,"2024-10-31"
"04906X0004/FAEP1","BSS001HSSM","PARIGNY LES GENETS","36229",1.60067322192513,47.2250564496368,84.00,6631,1984,2024,34,320,"2024-10-31"
"05256X0014/PUITS","BSS001KNHD","PUITS DE FONTENY","71438",4.43946487373421,47.0124839437332,310.00,7236,1984,2024,34,347,"2024-10-31"
"07181X0010/S","BSS001UKZB","SOURCE DU BORD LANGLADE ( VIC-LE-COMTE - 63)","63457",3.272197,45.633267,665.00,8380,2001,2024,35,384,"2024-10-31"
"07266X0021/S","BSS001UYCX","PUBLEY","73007",6.25047370475426,45.5574409303612,302.00,10460,1998,2024,34,354,"2024-10-31"
"09156X0061/B2","BSS002CPST","GIARDINI","84017",5.17826408609512,44.1149044910446,288.00,10314,2021,2024,34,232,"2024-10-31"
"10373X0127/MONTIP","BSS002KKDK","SOURCE MONTIPEZE","11011",2.341362,43.29103,155.00,25799,1997,2024,35,410,"2024-10-31"
"BSS003IGVM/X","BSS003IGVM","AEP","84082",5.1976043247133,44.0529520341054,215.73,5601,2019,2024,35,240,"2024-10-31"
"05342X0034/F4","BSS001KYWM","forage Ifremer(Bouin,85)","85029",-2.04481566445475,46.9642555135413,2.00,19911,2001,2024,33,594,"2024-10-31"
"01124X0026/HY","BSS000HPPS","CALCAIRES DU DOGGER DU B.P. À PIERREPONT","54428",5.70036224830672,49.4199710089547,225.00,43604,1970,2023,35,1824,"2024-10-31"
"01131X0008/F","BSS000HPVL","FORAGE LOLIETTE, Calcaires du Dogger du B.P. à MORFONTAINE","54575",5.839381,49.44864,375.75,46223,1966,2024,35,1916,"2024-10-31"
"01131X0046/HY","BSS000HPXA","SOURCE DES NEUF FONTAINES, CALCAIRES DU DOGGER DU B.P. À MEXY","54367",5.77322660475203,49.4920668576478,276.00,46588,1975,2024,35,1946,"2024-10-31"
"01354X0069/HY","BSS000KKHL","SOURCE SAINT JULIEN, Calcaires oxfordiens du B.P. à BRABANT-SUR-MEUSE","55070",5.31722629531509,49.2754129628184,252.00,40988,1972,2023,35,1789,"2024-10-31"
"03788X0067/F","BSS001BBBJ","ALLUVIONS DE LA PLAINE D'ALSACE À RUSTENHART","68290",7.49897596910407,47.9374594546712,208.00,30796,1986,2023,35,1282,"2024-10-31"
"04124X0059/F","BSS001CVKE","Alluvions de la plaine d'Alsace à CERNAY","68063",7.19305217030594,47.8004350746601,290.00,30503,1967,2023,35,1286,"2024-10-31"
"04134X0124/F","BSS001CZVN","ALLUVIONS DE LA PLAINE D'ALSACE À ROGGENHOUSE","68225",7.47256142521398,47.8673338287325,218.95,30639,1991,2023,30,1325,"2024-10-31"
"04138X0149/P3","BSS001DDBJ","Alluvions de la plaine d'Alsace à OTTMARSHEIM","68253",7.49436189485676,47.7764258371397,229.00,31652,1983,2023,35,1332,"2024-10-31"
"04761X0035/HY","BSS001GFCW","Calcaires jurassiques du Jura à OBERLARG","68243",7.2397574222386,47.4556073959086,547.00,43606,1960,2023,35,1825,"2024-10-31"
"04763X0025/HY","BSS001GFPL","MARNES DE L'OLIGOCÈNE DU SUNDGAU  À OLTINGUE","68248",7.38121951142842,47.484409944856,410.00,42588,1998,2024,35,1849,"2024-10-31"
"01138X0184/G14BIS","BSS000HSBU","GALERIE DES EAUX DE KNUTANGE, BASSIN FERRIFÈRE - GALERIE DE KNUTANGE","57226",6.028736,49.345125,204.97,26152,2006,2023,30,1308,"2024-10-31"
"07163X0015/S","BSS001UHNQ","Source du bois de la Vergne (Perpezat - 63)","63274",2.76830219441912,45.6467155767627,1090.00,16749,2007,2024,34,497,"2024-10-31"
"07188X0001/HY","BSS001ULQK","FIOSSON - CHABREYRAT NN3","63142",3.5427741935119,45.5631882208368,1027.00,21120,2001,2024,34,716,"2024-10-31"
"07415X0016/003917","BSS001VHWS","SOURCE DE CUREYRE (COMPAINS - 63)","63117",2.916498,45.41592,1199.00,17533,1999,2024,35,564,"2024-10-31"
"06367X0135/F","BSS001QPRQ","Station de pompage de lErable (Tillou - 79)","79330",-0.133428143711609,46.1422806905257,82.00,5730,1992,2024,35,731,"2024-10-31"
"06378X0002/CORNAC","BSS001QULM","Source de Cornac (Saint-Gaudent - 86)","86220",0.282979589158204,46.0962989146539,115.00,12762,1990,2024,35,1240,"2024-10-31"
"06583X0526/PB3","BSS001RLJX","CABANE DU CHATEAU (GENOUILLE - 17)","17174",-0.830201036564396,46.0056827284369,2.55,3620,2007,2013,14,349,"2024-10-31"
"06608X0034/PUITS","BSS001RQQM","Source de moulin neuf (saint-fraigne - 16)","16317",-0.00612558939607678,45.9398061349379,71.00,38979,1987,2024,35,3118,"2024-10-31"
"06611X0087/S","BSS001RQXX","LES LINOTTES (BRETTES - 16)","16059",0.039019277997856,45.9984851571332,99.00,4767,2002,2023,34,558,"2024-10-31"
"06626X0029/SOURCE","BSS001RSSQ","Fontaine de lascoux (saint-laurent-de-ceris - 16)","16329",0.52988025923437,45.9550453365911,160.00,13158,2001,2018,20,1282,"2024-10-31"
"06831X0030/S","BSS001SJYB","COULONGE F1 (SAINT-SAVINIEN - 17)","17397",-0.680342724563894,45.8514219461778,17.00,10207,1997,2024,35,955,"2024-10-31"
"06842X0004/F2","BSS001SLHB","Combe de piquerusse (brie-sous-matha - 17)","17067",-0.252312768418863,45.8255475809075,42.50,11863,2001,2024,35,1193,"2024-10-31"
"07061X0054/F","BSS001TXPD","Saint pierre (royan - 17)","17306",-1.02288475728309,45.6333311904621,22.00,9446,2000,2024,35,863,"2024-10-31"
"07078X0005/5","BSS001TZVK","LA DUNE (JARNAC-CHAMPAGNE - 17)","17192",-0.392204058481373,45.5468654000962,45.00,9325,2001,2016,14,794,"2024-10-31"
"07083X0100/82","BSS001UASU","La touche (jarnac - 16)","16167",-0.151983033361034,45.6935975072243,19.00,25313,1987,2024,35,1753,"2024-10-31"
"07096X0021/FORGE","BSS001UCPU","Source de forge (mouthiers-sur-boeme - 16)","16236",0.128102140823793,45.550973483833,66.00,18651,2001,2013,14,1604,"2024-10-31"
"07108X0002/F","BSS001UDUZ","PATUREAU","24328",0.699631497872338,45.6152410802889,260.00,5055,2001,2024,33,767,"2024-10-31"
"07303X0003/HY","BSS001UZPN","Chauvignac (chenac-saint-seurin-d'uzet - 17)","17098",-0.839541623473586,45.5231642056525,3.00,32777,1996,2024,24,3262,"2024-10-31"
"07361X0002/HY","BSS001VEJE","COULON","24218",1.08806436249137,45.4992305146146,345.00,4596,2002,2024,19,665,"2024-10-31"
"07538X0010/F1","BSS001VYGK","HOURTIN 1 BIS","33203",-1.16234487554514,45.223051791653,9.20,1477,2002,2024,33,259,"2024-10-31"
"07578X0038/P","BSS001WCXD","AUX PETITS PRES","24586",0.346149547663941,45.2612511300605,58.00,5528,1992,2024,20,843,"2024-10-31"
"07582X0005/HY","BSS001WCZP","SOURCE DU PLANTIER (GRAND-BRASSAC - 24)","24200",0.453344837410393,45.2999209861929,100.00,6005,1992,2024,34,848,"2024-10-31"
"07598X0009/F2","BSS001WDUB","ROUGERIE F2 (TOURTOIRAC-24)","24555",1.06828098669821,45.2535382538454,155.21,3673,1991,2024,34,477,"2024-10-31"
"07791X0204/PZEM5","BSS001WWDW","PZEM5 (CUSSAC FORT MEDOC-33)","33146",-0.705551733451379,45.1090667353791,3.28,1166,1999,2023,19,300,"2024-10-31"
"07803X0004/HY","BSS001WXNH","Font bouillant (clotte(la) - 17)","17113",-0.152516309649489,45.1181774682445,20.00,20142,1996,2024,35,1999,"2024-10-31"
"07804X0003/F2","BSS001WXSR","FORAGE COMMUNAL (LES EGLISOTTES-ET-CHALAURES - 33)","33154",-0.0450276604215065,45.0966770216628,15.95,1989,1987,2022,20,340,"2024-10-31"
"07818X0033/F4","BSS001XBGQ","FORAGE DE FONT BELISSE (SAINT-FRONT-DE-PRADOUX - 24)","24409",0.350114854173691,45.0524303230971,44.86,3840,2001,2024,34,416,"2024-10-31"
"07835X0011/HY","BSS001XCAP","LE CLAPIER","24571",0.733850518529326,45.0283028190075,140.00,4399,1988,2024,33,691,"2024-10-31"
"05565X0020/S","BSS001MBVK","SOURCE DE LA CUISANCE","39425",5.8072699977133,46.8699111783165,380.00,14599,2001,2024,34,817,"2024-10-31"
"05836X0001/S","BSS001NHHQ","SOURCE DU DOUBS","25413",6.209323,46.704922,942.00,20014,1996,2024,35,1014,"2024-10-31"
"06014X0040/CN","BSS001PAVU","CAVITE NATURELLE IMMERGEE (FOUILLES SPELEO)","71147",4.63781264549458,46.5379894250478,208.00,37598,2006,2024,34,665,"2024-10-31"
"06295X0006/F2","BSS001QCJD","FORAGE MELODIE","01143",6.12797906664337,46.3431162846289,490.00,14017,2007,2024,34,625,"2024-10-31"
"06297X0022/F2105A","BSS001QCLJ","FORAGE DES PRES CHAPUIS","74105",6.30992221805675,46.3170804562151,423.00,24813,1988,2024,35,944,"2024-10-31"
"06538X0057/F","BSS001RHTP","PUITS DE CRACHE","74243",6.05106017370115,46.1421204265726,441.00,40324,1987,2024,35,1927,"2024-10-31"
"06541X0006/PI1","BSS001RHWB","PUITS DE VEYRIER N°2","74118",6.18803538179149,46.1736662457453,400.00,31317,1987,2024,35,1728,"2024-10-31"
"06545X0002/S2","BSS001RJLF","PUITS DE COLLONGES","74082",6.14032426569491,46.1437448324215,465.00,12909,2001,2023,34,620,"2024-10-31"
"06546X0020/S2","BSS001RJQW","FORAGE DDAF ARTHAZ-MENOGE","74021",6.26965885069639,46.1653510304796,435.00,16632,2001,2024,34,811,"2024-10-31"
"06744X0003/P2","BSS001SBSD","Puits d'Autières (Villars-les-Dombes - 01)","01443",5.03224276210388,45.9975917430735,279.00,39437,1991,2020,28,1366,"2024-10-31"
"06746X0076/105A","BSS001SCFJ","SOURCE LES TROIS FONTAINES","01105",4.8501783026176,45.914869612614,210.00,46514,1991,2024,35,1030,"2024-10-31"
"06757X0064/P","BSS001SCZY","Puits de St-Maurice-de-Remens (01)","01379",5.27282064975815,45.9557774224302,232.00,44948,1991,2024,35,1497,"2024-10-31"
"06786X0046/SO","BSS001SFZW","SOURCE DE MORETTE","74027",6.28862091932785,45.9008362844581,640.00,15325,2001,2024,34,864,"2024-10-31"
"09793X0003/F","BSS002FMPB","SAINT-MONT - 32","32398",-0.134251205010181,43.6528903132992,96.00,4884,2002,2024,33,1120,"2024-10-31"
"02026X0028/F1","BSS000QTPE","Forage de Plougasnou (Plougasnou - 22)","29188",-3.79548040230632,48.6867661717777,61.00,21101,2007,2024,34,822,"2024-10-31"
"02447X0057/P1","BSS000TLVJ","BELOUZE","22175",-2.34214119679226,48.4607335204666,64.00,21622,2007,2024,34,859,"2024-10-31"
"04005X0097/FAEP","BSS001CKPT","Forage de Dampierre-en-Burly (Dampierre-en-Burly - 45)","45122",2.54566581348941,47.760464934512,149.75,16186,2007,2024,33,416,"2024-10-31"
"06332X0002/F","BSS001QETF","Forage de la Flotte (Flotte - 17)","17161",-1.3342526342166,46.1894395630931,6.00,16840,2007,2024,33,366,"2024-10-31"
"09513X0048/S","BSS002ECYZ","source de la Poste (Mont de Marsan-40)","40192",-0.500863258110787,43.8912167457192,37.00,5687,2001,2023,33,826,"2024-10-31"
"09523X0001/HY","BSS002EEXV","La fontaine sainte","32127",-0.105885990807773,43.8691779870677,100.00,610,2006,2006,3,12,"2024-10-31"
"09525X0006/PUITS","BSS002EFAM","CAPTAGE DES ARBOUTS (St - Gein-40)","40259",-0.295833482043313,43.8121757801162,83.00,13404,1899,2024,34,1630,"2024-10-31"
"09526X0090/F","BSS002EFKF","Bacoge","40127",-0.253119772487029,43.8228743057981,93.00,9758,1988,2024,33,1441,"2024-10-31"
"09526X0212/F","BSS002EFMF","latrille","32155",-0.215495009221849,43.8069302354903,117.00,6346,2001,2019,20,1001,"2024-10-31"
"09562X0226/F","BSS002EGZT","Puits de la station de pompage (Verdun-Sur-Garonne - 82)","82190",1.24265576481177,43.8489274824343,96.00,5826,2004,2022,19,830,"2024-10-31"
"09586X0008/F","BSS002ENEH","Forage de l'usine (Graulhet - 81)","81105",1.9597970790058,43.7720310169021,142.50,2066,2004,2024,33,357,"2024-10-31"
"09595X0003/HY","BSS002ENND","Source de Fon del Garric (Realmont - 81)","81222",2.19122149802478,43.7781116465926,210.00,6837,1996,2024,33,1135,"2024-10-31"
"09695X0141/P5","BSS002FDLA","PUITS DU PONT","04112",5.82131971823853,43.8049785381093,291.10,52916,1987,2024,35,1581,"2024-10-31"
"09735X0200/PUITS","BSS002FFVM","PUITS DU PLAN P6","06033",7.20873483932439,43.7871153106362,77.00,18906,2001,2023,34,812,"2024-10-31"
"09888X0093/DOUZES","BSS002GKPZ","SOURCE DES DOUZES","34028",3.18645853401844,43.6121553690285,255.00,21258,1996,2024,35,1183,"2024-10-31"
"09908X0201/P","BSS002GQNH","FORAGE DE VAUGUIERES F2","34154",3.946291,43.584778,4.00,58360,1998,2024,35,1226,"2024-10-31"
"09913X0400/RASCLA","BSS002GSYK","GRANDE RASCLAUSE OUEST-F1","34340",4.14174103392632,43.73704124168,17.30,58467,1996,2024,35,1488,"2024-10-31"
"10293X0154/PZ","BSS002JYZV","Pz 2 (Tarsacq - 64)","64535",-0.522069406083273,43.3503871140055,126.00,6150,2001,2024,21,1139,"2024-10-31"
"10516X0005/ERH","BSS002LFGV","Source fontaine d'Escot (Sarrance - 64)","64506",-0.604623946849315,43.0663851802169,320.00,3868,2007,2024,21,496,"2024-10-31"
"10732X0106/HY","BSS002MAUU","SOURCE DE POUME (ARBAS - 31)","31011",0.878745,42.9868,435.30,4536,2004,2024,19,733,"2024-10-31"
"10734X0010/HY","BSS002MAYC","BAGET","09035",1.03037840642482,42.9554436538555,496.20,3930,2004,2024,19,653,"2024-10-31"
"10452X0153/HY","BSS002LAVB","SOURCE DU RABY","83127",5.85855006307319,43.3066435151254,510.00,18412,1997,2024,35,978,"2024-10-31"
"10644X0070/F","BSS002LVAA","FORAGE DE FONCQUEBALLE","83062",6.04122451482587,43.1138233546816,24.00,55312,1997,2024,35,1188,"2024-10-31"
"11005X0014/F","BSS002MWGB","FORAGE LE FAIGT","66194",2.53445213534044,42.3835404908433,840.00,15892,2001,2024,35,813,"2024-10-31"
"11013X0002/F","BSS002MWHR","FORAGE DU VAL AUGER","66016",3.12192752838382,42.4725636579198,10.00,52163,1993,2024,35,1235,"2024-10-31"
"11042X0120/BRAND","BSS002MXCY","SOURCE DE LA GLACIERE BRANDO","2B043",9.46832692908177,42.7682207359035,50.00,14790,1999,2024,35,766,"2024-10-31"
"11061X0020/REGINO","BSS002MYAN","FORAGE DU REGINO 23.Q","2B034",9.00593539770523,42.6307549806114,6.00,21420,2001,2024,35,763,"2024-10-31"
"11233X0118/PUGNAC","BSS002NFAL","FORAGE TARAVO 89.Q","2A284",8.85982790771561,41.7546726161652,15.00,15067,2001,2023,34,678,"2024-10-31"
"02527X0003/F","BSS000TTND","Puits de Grouas (Reveillon - 61)","61348",0.558770804585463,48.4770928675811,162.00,26921,1999,2024,34,682,"2024-10-31"
"02793X0044/P1","BSS000VMYU","CAPTAGE DE SOURCE DES SALLES","22079",-2.68385552424904,48.3719159122598,175.00,24956,1997,2024,34,930,"2024-10-31"
"03226X0003/F","BSS000XXMQ","Forage de la Godinière (Chapelle-St-Fray - 72)","72066",0.103689367312839,48.1026229895762,79.00,21970,1982,2024,34,641,"2024-10-31"
"03241X0502/F","BSS000XYRJ","FORAGE DES CHARPENTIÈRES (CORMES - 72)","72093",0.720969149201878,48.1754249106657,123.00,26719,1978,2024,34,730,"2024-10-31"
"03248X0012/F","BSS000XZCV","FORAGE DE LA BARBOTIERE (ARROU - 28)","28012",1.07392121413401,48.1063269933257,168.00,46122,1985,2024,34,1140,"2024-10-31"
"03254X0107/FAEP","BSS000XZQG","Forage de la Garenne (Alluyes - 28)","28005",1.37163863839939,48.2375123537039,138.00,35537,1993,2024,35,875,"2024-10-31"
"03453X0018/HY","BSS000ZCML","BROMUEL","29197",-4.45658467724985,48.0268066860241,60.00,25941,1997,2024,35,1423,"2024-10-31"
"03511X0004/P","BSS000ZLJY","Source de Porte-Es-Grimaud (Guegon - 56)","56070",-2.47794760567103,47.9785650124317,39.00,31276,2001,2024,34,1058,"2024-10-31"
"03538X0005/P","BSS000ZPRZ","LA GROUSSINIERE","35333",-1.44435547574566,47.9093301251469,73.55,27031,2001,2024,34,911,"2024-10-31"
"03605X0503/SOURCE","BSS000ZWUF","SOURCE DE RIVERELLES (SAINT GERVAIS DE VIC - 72)","72286",0.721114253500004,47.8924724808812,97.85,34922,2001,2024,33,892,"2024-10-31"
"03631X0002/FAEP","BSS001AASB","Forage du Château d'eau ( Chevilly - 45)","45093",1.87839279388786,48.0325145058756,122.00,40126,1991,2024,34,1268,"2024-10-31"
"03847X0004/P","BSS001BGMM","KERGONDELER","56177",-3.01231739900423,47.7476416706055,38.00,26426,1996,2024,35,1188,"2024-10-31"
"03853X0011/HY","BSS001BGYE","KERDANIEL - RQ N.93","56222",-2.70272600984487,47.8481542449112,97.00,29893,1996,2024,35,1278,"2024-10-31"
"03885X0001/SOURC1","BSS001BLUR","Forage de La Dère (Grand-Fougeray - 35)","35124",-1.76404876809611,47.7688430185285,47.00,30737,2001,2024,34,1032,"2024-10-31"
"03928X0051/F1","BSS001BRCC","Forage de la Villenette (Fleche - 72)","72154",-0.0484099202011951,47.7162088950199,80.00,20371,1997,2024,34,627,"2024-10-31"
"03947X0543/F4","BSS001BSCU","Forage de Chartre (Chartre-sur-le-Loir - 72)","72068",0.586239383660036,47.7286954835261,55.00,23214,2007,2024,33,543,"2024-10-31"
"03966X0002/FAEP","BSS001BUUE","Forage de Boissonard (Villemardy - 41)","41283",1.18317221726676,47.7352213005845,128.00,38290,1987,2024,35,1053,"2024-10-31"
"04225X0050/P2","BSS001DMXF","Forage de Kiriaie (Vritz - 44)","44219",-1.02386333720262,47.5757606652911,38.00,35345,2003,2024,34,1055,"2024-10-31"
"04243X0012/F3","BSS001DPPS","Forage de Bazouges (Bazouges-sur-Loir - 72)","72025",-0.146160661507475,47.6923436247496,25.60,26034,2007,2024,34,636,"2024-10-31"
"04578X0278/PFAEP4","BSS001FHXH","Puits sur l'Ile Simon 3 (Tours - 37)","37261",0.675581815389899,47.3978260931851,48.00,36175,1992,2024,35,1161,"2024-10-31"
"04585X0190/FAEP","BSS001FLHL","Forage du château d'eau (Chambray-les-Tours - 37)","37050",0.722192641574107,47.3428209954613,92.50,22047,1986,2024,34,764,"2024-10-31"
"04586X0007/F","BSS001FLVW","Forage de Azay (Azay-sur-Cher - 37)","37015",0.852952587445568,47.3506014295849,52.00,21906,2007,2024,33,526,"2024-10-31"
"04622X0013/HYAEP","BSS001FSBF","Source de la Belle Fontaine (Ste-Montaine - 18)","18227",2.30745886588264,47.4955414656645,150.00,22766,1993,2024,35,681,"2024-10-31"
"04635X0012/HY22","BSS001FTJS","SOURCE DE LA CHAPELOTTE (CHAPELOTTE - 18)","18051",2.58722879712587,47.3533790067234,304.00,31133,2007,2024,33,679,"2024-10-31"
"04822X0046/F4-S4","BSS001HEDS","LA RIVIERE F84","49069",-1.279166,47.338032,8.40,25546,1997,2024,35,647,"2024-10-31"
"04853X0079/P","BSS001HKLJ","LES CLERETS","49304",-0.168556863702184,47.3247166282096,24.65,39087,1985,2024,35,1083,"2024-10-31"
"04878X0025/FAEP","BSS001HPAZ","Forage de Marsaules (Villeperdue - 37)","37278",0.626871455553951,47.2031391057577,107.00,25442,1999,2024,34,623,"2024-10-31"
"04903X0093/F2AEP","BSS001HSCZ","Forage des 4 roues F1 (Pruniers - 41)","41185",1.70340622535256,47.3314655022702,86.00,20310,1990,2024,34,662,"2024-10-31"
"04916X0001/PAEP","BSS001HTNR","Puits de St-Sylvain (Genouilly - 18)","18100",1.88769404231873,47.1884525662856,139.00,22256,1991,2024,35,633,"2024-10-31"
"04941X0015/P","BSS001HVPN","Puits de Girarmes  (Tracy-sur-Loire - 58)","58295",2.91121812755897,47.3119249087686,150.00,35060,1992,2024,35,1153,"2024-10-31"
"05092X0025/PS16","BSS001JSPP","Puits de la Moutonière ( Mouzillon - 44)","44108",-1.27316251567609,47.1269974567623,44.00,29058,2001,2024,34,744,"2024-10-31"
"00328X0014/HY","BSS000DECZ","SOURCE HAMEAU BOUILLANCOURT","80578",1.71632274177929,50.0865159139496,21.00,21042,1992,2023,34,856,"2024-10-31"
